age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
1,7,161155,0,0,2,3,0,1,0,0,1,0,0
1,7,197904,1,0,2,5,0,0,0,0,1,0,0
2,7,111746,2,1,1,2,0,1,0,0,2,1,0
3,3,170721,2,1,1,2,0,1,0,0,0,0,0
1,5,70100,3,0,5,3,0,1,0,0,0,0,0
3,7,193626,1,2,1,5,0,0,0,0,1,0,0
4,7,271749,0,0,5,4,4,1,1,0,1,0,0
1,7,189775,2,2,8,1,4,0,0,0,0,0,0
5,7,401531,0,1,5,2,0,1,0,0,1,0,0
4,6,286967,1,1,10,2,0,1,0,0,2,0,0
3,6,164427,3,2,5,5,0,0,0,0,1,0,0
2,7,91039,3,1,3,2,0,1,1,0,2,0,1
2,7,347934,1,0,2,3,0,0,0,0,1,0,0
3,4,371373,1,2,8,3,0,1,0,0,1,0,0
2,7,32220,2,0,4,3,0,0,0,0,2,0,0
2,7,187251,1,2,5,5,0,0,0,0,1,0,0
2,7,178107,3,0,1,1,0,1,0,0,0,0,0
3,7,343121,1,2,8,5,0,0,0,0,1,0,0
0,7,262749,2,0,7,1,0,1,0,0,1,0,0
1,7,403107,0,0,2,1,0,1,0,0,1,1,0
1,7,64293,2,0,5,3,0,0,0,0,1,0,0
6,7,303588,1,1,5,2,0,1,0,0,0,0,0
1,6,324960,1,0,9,3,0,1,0,0,1,1,0
5,6,114060,1,1,10,2,0,1,0,0,1,0,0
4,7,48925,2,1,8,2,0,1,0,0,1,0,0
4,7,180980,2,2,2,5,0,0,0,0,2,1,0
1,7,181054,3,0,3,3,0,0,0,0,1,0,0
1,7,388093,3,0,4,3,4,1,0,0,1,0,0
0,7,249609,2,0,12,1,0,1,0,0,0,0,0
3,7,112131,2,1,4,2,0,1,0,0,1,0,0
3,6,543162,1,2,8,5,4,0,0,0,1,0,0
2,7,91996,1,2,2,5,0,0,0,0,1,0,0
3,7,141944,2,2,6,5,0,1,0,1,2,0,0
4,7,251804,0,2,5,5,4,0,0,0,1,0,0
2,7,37070,2,0,1,3,0,1,0,0,2,0,0
2,7,337587,2,1,5,2,0,1,0,0,2,0,1
1,7,189346,1,2,1,3,0,1,0,0,2,0,0
4,7,222216,2,2,5,5,0,0,0,0,1,0,0
1,7,267044,2,0,8,3,2,0,0,0,0,0,0
0,7,214635,2,0,5,1,0,1,0,0,1,0,0
1,7,204226,2,0,5,5,0,0,0,0,1,0,0
2,7,108116,3,1,5,2,0,1,0,0,2,0,1
2,2,99146,3,1,4,2,0,1,1,0,3,0,1
3,7,196232,1,1,4,2,0,1,1,0,2,0,1
1,6,248344,2,2,6,3,4,1,0,0,2,0,0
2,6,186035,2,1,0,2,0,1,0,0,2,0,1
3,7,177905,2,2,7,5,0,1,0,0,2,0,1
1,7,85812,2,1,3,0,0,0,0,0,1,0,0
3,7,221172,3,1,4,2,0,1,0,0,1,0,1
6,7,99183,2,2,8,3,0,0,0,0,0,0,0
2,3,190387,1,1,1,2,0,1,0,0,2,0,0
3,3,202692,4,1,5,2,0,1,0,0,1,0,0
3,7,109339,0,2,7,5,3,0,0,0,2,1,0
1,7,108658,1,0,7,3,0,1,0,0,1,0,0
2,7,197202,1,1,2,2,4,1,0,0,1,0,0
3,7,101739,2,1,4,0,0,0,0,0,2,0,1
5,7,231559,4,1,5,2,0,1,1,0,2,0,1
2,6,207853,0,1,0,2,0,1,0,0,2,0,0
4,7,190942,0,2,11,3,4,0,0,0,1,0,0
1,7,102345,2,2,1,3,0,1,0,0,1,0,0
2,2,41493,3,0,9,3,0,0,0,0,2,0,0
2,7,190027,1,0,5,5,4,0,0,0,1,0,0
3,7,210525,2,1,10,2,0,1,0,0,1,0,0
1,7,133937,4,0,5,1,0,1,0,0,1,0,0
1,7,237903,2,0,6,5,0,0,0,0,1,0,0
1,7,163862,1,0,10,3,0,1,0,0,1,0,0
1,7,201872,2,1,3,2,0,1,0,0,2,0,0
2,7,84179,1,0,6,3,0,0,0,0,2,0,0
4,7,51662,0,1,2,0,0,0,0,0,0,0,0
2,6,233327,2,1,12,2,0,1,0,0,1,0,0
1,7,259510,1,0,6,1,0,1,0,0,1,0,0
1,7,184831,2,0,1,5,0,1,0,0,1,0,0
3,3,245724,2,2,4,3,0,1,0,0,2,0,0
2,3,27053,1,2,2,5,0,0,0,0,1,0,0
6,7,205343,0,2,8,5,0,0,0,0,1,0,0
2,7,229328,1,1,7,0,4,0,0,0,1,0,0
2,4,319560,2,2,1,5,4,0,0,0,1,0,1
5,7,136218,0,0,7,3,0,0,0,0,1,0,0
2,7,54576,1,1,7,2,0,1,0,0,1,0,0
2,7,323069,1,2,8,5,0,0,0,0,0,0,0
2,7,148291,1,1,0,0,0,0,0,0,1,0,0
1,7,152453,0,1,2,2,0,1,0,0,1,1,0
1,7,114053,3,0,10,3,0,1,0,0,2,0,0
4,7,212960,3,1,3,2,0,1,0,0,1,0,1
3,7,264052,2,1,5,2,0,1,0,0,2,0,1
1,7,82804,1,0,6,5,4,0,0,0,1,0,0
4,3,334273,3,1,5,2,0,1,0,0,2,0,1
0,7,27337,1,0,6,1,2,1,0,0,2,0,0
3,2,188436,4,1,4,2,0,1,1,0,2,0,0
3,7,433665,0,2,2,5,0,0,0,0,1,1,0
1,3,110663,1,2,1,3,0,1,0,0,1,0,0
3,7,87490,4,2,4,5,0,1,0,0,2,0,0
1,7,354351,1,0,1,1,0,1,0,0,1,0,0
4,7,95469,1,1,5,2,0,1,0,0,1,0,0
0,7,242718,0,0,3,1,0,1,0,0,0,0,0
2,7,22463,2,1,1,2,0,1,0,1,1,0,1
1,7,158156,4,0,5,3,0,0,0,0,3,0,0
1,7,350162,3,1,4,0,0,1,0,0,1,0,1
0,7,165532,0,0,5,1,0,1,0,0,1,0,0
2,3,28738,2,2,3,5,0,0,0,0,1,0,0
4,6,283635,3,0,5,3,0,0,0,0,1,0,0
1,3,86646,2,1,1,2,0,1,0,0,2,0,0
5,7,195733,2,1,5,2,0,1,0,0,1,0,1
4,7,69884,1,1,3,2,0,1,0,0,1,0,1
4,7,199713,1,1,1,2,0,1,0,0,1,0,0
1,7,181659,1,1,7,2,0,1,0,0,1,0,0
2,3,340939,3,0,0,3,0,1,0,0,1,0,0
1,7,197747,2,0,3,1,0,0,0,0,1,0,0
1,7,34292,2,0,8,3,0,1,0,0,2,0,0
0,7,156764,0,0,2,1,0,1,0,0,1,0,0
4,7,25826,0,1,1,2,0,1,0,1,2,0,1
4,2,103948,3,2,5,3,0,1,0,0,3,0,0
3,7,137390,1,1,5,2,0,1,0,0,1,0,0
4,7,105138,1,1,5,0,1,0,0,0,1,0,0
4,7,39352,0,0,10,3,0,1,0,0,2,0,1
2,7,168387,3,1,5,2,0,1,1,0,1,1,1
1,7,117789,3,0,8,1,0,0,0,0,1,0,0
1,7,267147,1,0,3,1,0,1,0,0,1,0,0
1,7,99399,2,0,5,5,2,0,0,0,1,0,0
3,3,214242,4,1,5,2,0,1,0,1,2,0,1
1,7,200408,2,0,0,3,0,1,1,0,1,0,0
3,7,136455,3,0,5,3,0,0,0,0,2,0,0
2,7,239824,3,0,0,3,0,1,0,0,1,0,0
0,7,217039,2,0,8,1,0,1,0,0,1,0,0
4,7,51290,0,2,2,3,0,0,0,0,1,0,0
3,6,175674,0,1,2,2,0,1,0,0,1,0,0
2,3,194404,2,0,9,3,0,1,0,0,1,0,0
3,7,45612,1,0,8,5,4,0,0,0,1,0,0
4,7,410114,4,1,1,2,0,1,0,0,1,0,1
1,7,182521,1,0,1,3,2,1,0,0,1,0,0
2,6,339772,1,2,4,3,4,1,0,0,1,0,0
0,7,169658,0,0,2,1,0,0,0,0,1,0,0
4,7,200853,4,2,5,3,0,0,1,0,2,0,0
1,7,247564,1,0,1,3,0,1,0,0,1,0,0
1,7,249909,1,1,6,2,0,1,0,0,2,0,0
1,6,208122,3,0,5,1,0,1,1,0,1,0,0
1,7,109881,3,0,2,1,0,0,0,0,0,0,0
2,7,207824,1,0,6,1,0,1,0,0,2,0,0
1,7,369027,1,1,10,2,4,1,0,0,2,0,0
3,3,114117,1,1,4,2,0,1,0,0,1,0,0
4,2,51048,3,1,3,2,0,1,0,0,2,0,0
3,7,102388,4,1,5,2,0,1,1,0,2,0,1
1,7,190483,3,0,3,1,0,0,0,0,0,0,0
3,7,462440,0,2,2,3,4,0,0,0,0,0,0
5,7,109351,0,2,11,5,4,0,0,0,1,0,0
1,7,34383,2,1,10,2,0,1,0,0,2,0,0
3,7,241832,0,2,6,5,0,1,0,0,1,1,0
1,7,124187,1,0,9,1,4,1,0,0,2,0,0
2,7,153614,1,1,3,2,0,1,0,0,2,0,1
2,3,267556,1,1,3,2,0,1,0,0,3,0,0
2,7,205469,2,1,4,2,0,1,0,0,1,0,1
3,7,268090,3,1,3,2,0,1,0,0,1,0,1
3,3,165039,2,0,2,5,4,0,0,0,1,0,0
3,6,120451,0,2,2,5,4,0,0,0,1,0,0
3,7,154374,2,1,1,2,0,1,1,0,2,0,1
1,7,103649,3,1,8,0,4,0,0,0,1,0,1
4,3,35723,1,1,1,2,0,1,0,0,2,0,0
0,7,262601,1,0,2,1,0,0,0,0,0,0,0
1,7,226181,3,0,6,3,0,1,0,0,1,0,0
2,7,175697,3,1,4,2,0,1,1,0,2,0,1
3,2,248145,0,1,10,2,0,1,0,0,2,1,0
4,3,289436,4,1,5,2,0,1,0,0,2,0,1
1,7,75654,1,2,1,3,0,1,0,0,2,0,0
4,7,199378,1,1,1,2,0,1,0,0,1,0,0
1,7,160968,2,0,6,1,0,1,0,0,1,0,0
2,7,188563,2,1,3,2,0,1,1,0,2,0,1
2,7,55849,2,1,1,2,0,1,0,0,2,0,0
3,2,195322,4,2,5,3,0,1,0,0,1,0,1
2,6,402089,1,2,8,5,0,0,0,0,1,0,0
6,7,78277,1,1,1,2,0,1,0,0,0,0,0
4,7,158611,1,1,5,2,0,1,0,0,2,0,0
1,5,169496,3,1,0,2,0,1,0,0,1,0,1
0,7,130959,2,0,2,1,0,1,0,0,0,0,0
1,7,556660,1,0,4,4,0,1,1,0,2,0,0
2,7,292472,4,1,5,2,1,1,0,0,1,1,1
2,5,143774,2,2,4,3,0,0,0,0,2,0,0
1,7,288341,1,0,7,1,0,0,0,0,1,0,0
1,5,71592,2,0,8,5,1,0,0,0,1,1,0
5,7,167358,0,2,5,5,0,0,1,0,0,0,0
2,7,106742,1,1,1,2,0,1,0,0,2,0,0
3,7,219288,0,1,1,2,0,1,0,0,1,0,0
3,7,174524,1,1,7,2,0,1,0,0,1,0,1
3,3,335183,0,1,6,2,4,1,0,0,1,0,1
2,7,261293,4,0,3,3,0,1,0,0,2,0,0
1,7,111900,2,0,5,3,0,1,0,0,1,0,0
3,6,194360,4,0,5,3,0,1,0,0,1,0,0
0,7,81145,2,0,3,3,0,0,0,0,1,0,0
3,7,341204,2,2,5,5,0,0,1,0,1,0,1
1,5,249362,2,1,10,2,0,1,1,0,1,0,0
3,7,247019,1,1,1,2,4,1,0,0,1,0,1
0,7,114746,0,2,5,1,1,0,0,1,1,1,0
1,7,172146,0,0,7,3,0,1,0,1,1,0,0
3,4,110457,2,2,4,3,0,1,0,0,1,0,0
0,7,80077,0,0,5,1,0,0,0,0,0,0,0
0,3,368700,0,0,9,1,0,1,0,0,0,0,0
2,7,182556,3,1,4,2,0,1,0,0,1,0,1
3,2,219420,1,1,3,2,0,1,0,0,2,0,1
1,7,240817,1,0,3,1,0,0,1,0,1,0,0
0,7,102726,0,0,2,1,0,1,0,0,0,0,0
2,7,226267,2,1,8,2,0,1,0,0,1,1,0
2,7,125457,1,0,1,3,0,1,0,0,2,0,0
4,3,204021,1,2,4,3,0,1,0,0,2,0,0
1,6,92262,1,0,12,1,0,1,0,0,2,0,0
2,7,161141,2,1,1,2,0,1,0,0,1,1,1
2,3,190290,1,1,1,2,0,1,0,0,1,0,1
1,6,430828,2,2,4,5,4,1,0,0,1,0,0
0,5,59342,0,0,8,1,0,0,0,0,0,0,0
2,7,136721,1,2,4,3,0,0,0,0,1,0,0
5,7,149422,0,0,5,3,0,1,0,0,0,0,0
3,6,86644,3,1,5,0,0,0,0,0,2,0,0
3,7,195124,4,0,4,3,0,1,0,0,1,1,0
1,7,167350,1,0,2,4,0,1,0,0,1,0,0
4,6,113000,2,1,9,2,0,1,0,0,1,0,0
1,7,140027,2,0,7,1,4,0,0,0,2,0,0
3,7,262425,2,1,5,2,0,1,0,0,2,0,0
0,7,316702,2,0,5,1,0,1,0,0,0,0,0
1,5,335453,3,0,0,3,0,0,0,0,0,0,0
1,7,202480,2,0,5,4,0,1,0,0,2,0,0
2,7,203628,4,0,5,3,0,1,0,0,2,0,1
2,7,118710,4,1,0,2,0,1,0,1,1,0,1
1,7,189620,3,0,5,1,0,0,0,0,1,1,0
0,7,475028,1,0,3,1,0,0,0,0,0,0,0
2,6,110866,3,0,5,3,0,1,0,0,2,0,0
2,7,243605,3,2,3,5,0,0,0,1,1,1,0
1,7,163870,2,0,6,1,0,1,0,0,1,0,0
2,3,80145,2,1,1,2,0,1,0,0,1,0,0
3,7,295566,4,2,5,5,0,0,1,0,3,0,1
3,7,63042,3,2,4,1,0,0,0,0,2,0,1
2,7,229148,0,1,2,2,4,1,0,0,1,1,0
3,7,242552,2,0,3,3,4,1,0,0,1,0,0
4,7,177665,1,1,1,2,0,1,0,0,1,0,0
0,7,208103,0,0,2,4,0,1,0,0,1,0,0
1,7,296450,3,1,5,2,0,1,0,0,1,0,0
2,7,70282,2,2,8,5,4,0,0,0,1,0,0
2,7,271767,3,2,5,3,0,1,0,0,1,0,0
2,7,144995,2,1,0,2,0,1,1,0,1,0,0
2,6,382635,3,2,8,5,0,0,0,0,1,1,0
2,7,295697,1,2,2,5,4,0,0,0,1,0,0
2,7,194141,1,1,7,2,0,1,0,0,1,0,0
0,5,378418,1,0,0,1,0,0,0,0,1,0,0
1,7,214399,2,0,3,1,0,0,0,0,0,0,0
2,7,217460,3,1,4,2,0,1,0,0,2,0,1
2,7,182556,1,0,2,3,0,1,0,0,1,0,0
3,7,125831,1,1,1,2,0,1,0,1,2,0,0
1,7,271328,3,0,5,3,0,1,1,0,1,0,0
3,6,50459,1,1,4,2,0,1,0,0,2,0,1
3,7,162140,3,1,4,2,0,1,1,0,2,0,1
3,7,177937,3,0,5,3,0,1,0,0,1,0,1
3,7,111502,1,1,3,0,0,0,0,0,1,0,0
0,7,299047,2,0,2,3,0,0,0,0,0,0,0
2,7,223212,1,1,2,2,0,1,0,0,1,1,0
5,3,118474,0,1,4,2,0,1,1,0,2,0,1
1,7,352139,2,0,2,3,0,0,0,0,1,0,0
4,7,173093,2,2,8,3,1,0,0,0,1,0,0
1,7,181655,2,1,8,2,0,1,0,1,2,0,0
1,7,332702,2,0,2,1,0,0,0,0,0,0,0
3,7,51164,2,1,5,0,4,0,0,0,1,0,0
2,7,234901,2,1,1,2,0,1,1,0,1,0,0
2,7,131414,2,0,3,3,4,0,0,0,1,0,0
3,5,260960,3,1,5,2,0,1,0,0,2,0,0
4,7,156052,1,2,2,5,4,0,1,0,0,0,0
3,7,279914,3,1,0,2,0,1,0,0,1,0,1
0,7,192453,2,0,2,4,0,0,0,0,1,0,0
4,3,200939,1,1,10,2,0,1,0,0,3,0,0
3,7,151408,4,0,4,3,0,0,1,0,2,0,1
1,7,112847,2,0,0,1,0,1,0,0,1,0,0
0,7,316929,0,0,6,1,0,1,0,0,0,0,0
3,6,126319,3,1,5,0,0,0,0,0,1,0,1
4,7,197422,1,1,10,2,0,1,1,0,1,0,1
2,7,267736,2,0,8,1,4,0,0,0,1,0,0
1,7,267034,0,0,1,1,4,1,0,0,1,1,0
3,5,193047,3,1,5,2,0,1,0,0,1,0,0
1,5,356089,3,1,4,2,0,1,1,0,1,0,1
1,7,223515,3,0,5,5,0,1,0,0,0,0,0
4,3,87510,0,1,1,2,0,1,0,0,1,0,0
1,7,145111,1,0,10,5,0,1,0,0,2,0,0
2,7,48093,1,0,6,3,0,1,0,0,1,0,0
1,7,31757,2,0,1,1,0,1,0,0,1,0,0
4,7,285854,1,1,10,2,0,1,0,0,1,0,1
2,6,120064,3,0,5,3,0,0,0,0,2,0,0
3,4,167381,1,1,8,0,0,0,0,0,1,0,1
2,7,103408,1,0,9,3,4,1,0,0,1,0,0
2,7,101460,1,0,2,3,0,0,0,0,0,0,0
4,6,420537,1,1,8,0,0,0,0,0,1,0,1
2,6,119411,1,2,12,5,0,1,0,0,1,1,0
4,2,128272,4,1,4,2,0,1,0,0,3,0,1
4,7,386773,3,0,3,3,0,1,0,0,2,0,1
2,7,283268,0,2,2,5,0,0,0,0,2,0,0
2,5,301526,2,2,2,4,0,1,0,0,1,0,0
1,7,151790,2,1,3,0,0,0,0,0,1,1,0
3,3,106252,3,2,3,3,0,0,0,0,2,0,0
2,7,188557,1,0,7,3,0,1,0,0,1,0,0
1,7,171114,2,0,9,3,0,0,0,0,1,0,0
2,7,327323,0,2,9,3,0,1,0,0,1,1,0
2,7,244147,1,2,1,5,0,1,0,0,2,0,0
2,7,280282,2,1,0,0,0,0,0,0,1,0,1
4,7,116442,1,0,3,3,0,1,0,0,1,0,0
1,6,282579,2,2,0,3,0,1,0,0,2,0,0
2,7,51838,2,2,8,5,0,0,0,0,1,0,0
2,7,73585,4,1,5,2,0,1,0,0,1,0,0
3,7,226902,3,1,3,2,0,1,0,0,2,0,1
4,7,279129,2,0,0,3,0,1,0,0,1,0,0
3,5,146908,2,1,1,2,0,1,0,0,1,0,0
1,7,196690,2,0,7,3,0,0,0,1,2,0,0
2,7,130760,2,1,4,2,0,1,0,0,2,0,1
3,3,49572,2,1,4,2,0,1,0,0,2,0,0
2,7,237601,3,0,3,3,3,0,0,0,2,0,1
3,7,169628,2,2,8,3,4,0,0,0,1,0,0
5,3,36671,1,1,9,2,0,1,0,1,2,0,0
0,7,231193,0,0,7,1,0,1,0,0,1,0,0
4,7,192130,1,1,5,2,0,1,0,0,0,0,0
1,7,149704,1,0,5,3,0,0,1,0,1,0,0
3,7,102102,2,1,0,2,0,1,0,0,2,0,1
3,2,32185,3,1,0,2,0,1,0,0,1,0,0
0,7,196061,2,0,5,1,0,1,0,0,1,0,0
1,7,211046,1,0,3,3,0,0,1,0,1,0,0
4,7,31577,1,1,10,2,0,1,0,0,2,0,1
1,7,162343,2,0,2,4,4,1,0,0,0,0,0
5,7,128831,1,1,7,2,0,1,0,0,1,0,0
1,7,316688,1,0,7,3,4,1,0,0,1,0,0
3,7,90758,4,0,0,3,0,1,0,0,1,0,1
3,7,274363,3,1,4,2,0,1,0,1,1,1,1
3,7,154538,2,2,1,3,0,1,0,0,1,0,0
1,7,106085,1,0,2,1,4,1,0,1,1,0,0
5,3,315859,0,0,9,5,0,1,0,0,0,0,0
2,7,51471,1,2,8,5,0,0,0,0,1,0,0
0,7,193830,0,0,3,1,0,0,0,0,0,0,0
2,7,231043,1,1,1,2,0,1,1,0,2,0,1
3,7,23780,4,2,5,4,0,1,0,0,1,0,0
2,7,169879,3,1,5,2,0,1,1,0,2,0,1
5,7,270333,3,1,5,2,0,1,0,0,1,0,1
0,7,138768,1,0,10,1,0,1,0,0,1,0,0
1,7,191571,1,2,2,1,0,0,0,0,1,0,0
1,7,219941,2,0,5,1,4,1,0,0,1,0,0
3,7,94113,2,2,4,3,0,1,0,0,2,0,0
1,7,137510,2,0,8,1,0,1,0,0,1,0,0
0,7,32607,0,0,9,1,0,1,0,0,0,0,0
3,3,93208,1,1,2,0,0,0,0,0,3,1,0
3,7,254440,2,0,5,3,0,0,0,0,2,0,0
4,7,186556,2,1,1,2,0,1,0,0,2,0,1
5,7,169871,1,1,10,2,0,1,0,0,2,0,0
3,7,191277,1,1,10,2,0,1,0,0,2,0,1
3,7,167159,2,0,8,5,0,1,0,0,1,0,0
2,7,171871,4,0,5,3,0,0,0,0,2,0,0
1,7,154411,2,0,0,1,0,1,0,0,1,0,0
1,7,129227,1,2,8,3,0,0,0,0,1,0,0
2,7,110331,1,1,4,2,0,1,0,1,2,0,0
4,7,34269,1,2,10,5,0,1,0,1,2,0,1
5,7,174355,1,2,2,3,0,0,0,0,1,0,0
2,7,680390,1,2,7,5,0,0,0,0,1,0,0
3,7,233130,2,0,8,3,0,1,0,0,1,0,0
1,2,165474,3,0,3,1,0,1,0,0,1,0,0
3,7,257780,0,1,5,2,0,1,0,0,0,0,0
4,7,194259,2,1,8,0,0,0,1,0,1,0,1
1,7,280093,2,0,6,1,0,1,0,0,1,0,0
6,3,177387,1,1,4,2,0,1,0,0,1,0,0
6,7,28929,0,2,5,3,0,0,0,0,1,0,0
4,7,105304,1,1,7,2,0,1,0,0,1,0,0
1,7,499233,1,2,8,3,0,1,0,0,1,0,0
3,7,180572,3,2,5,3,0,0,0,0,2,0,1
1,7,321435,3,0,4,3,0,1,0,0,2,0,0
5,7,86108,1,2,9,3,0,1,0,0,0,0,0
0,7,198124,0,0,3,1,0,1,0,0,0,0,0
2,7,135162,2,1,1,2,0,1,0,0,2,0,0
4,7,146813,2,1,5,2,0,1,0,0,1,0,1
5,6,291175,3,2,5,3,0,0,0,0,2,0,0
4,7,387569,1,1,1,2,0,1,1,0,1,0,1
3,7,102895,2,2,5,3,0,1,0,0,1,0,0
2,6,33274,1,2,2,3,0,0,0,0,2,0,0
2,7,86551,3,1,4,2,0,1,0,0,2,0,1
2,7,138192,3,1,1,2,0,1,0,0,1,0,0
2,7,118966,1,0,1,1,0,1,0,0,0,0,0
5,7,99784,4,2,5,3,0,0,0,0,1,0,1
1,7,90980,2,2,8,3,0,0,0,0,2,0,0
3,3,177407,1,1,3,2,0,1,0,0,2,0,0
1,7,96467,3,0,5,3,0,0,0,0,1,0,0
3,5,327886,4,2,5,1,0,1,0,0,2,0,1
2,7,111567,1,0,10,1,0,1,0,0,1,0,0
2,6,166545,1,0,8,1,0,0,0,0,1,0,0
4,7,142182,1,1,2,2,0,1,0,0,1,0,1
2,7,188798,3,0,5,1,0,0,0,0,1,0,0
3,7,38563,3,0,4,3,0,0,0,0,2,0,1
0,7,216284,0,0,8,1,0,0,0,0,0,0,0
3,7,191547,1,1,9,2,0,1,0,0,1,1,0
3,7,285335,0,1,4,2,0,1,0,0,2,0,0
1,2,142712,2,1,4,2,0,1,0,0,3,0,0
2,7,80945,1,1,7,2,0,1,0,0,1,0,0
1,7,309055,2,0,3,3,0,0,0,0,0,0,0
1,7,62339,0,0,6,3,0,1,0,0,1,0,0
0,7,368700,0,0,3,1,0,1,0,0,1,0,0
2,7,176186,2,1,9,2,0,1,0,0,2,0,1
1,3,266855,3,2,5,1,0,1,0,0,1,0,0
3,7,48087,3,1,4,2,0,1,0,0,1,0,1
1,7,121313,2,0,10,1,0,1,0,0,2,0,0
6,3,143437,4,1,3,2,0,1,1,0,1,0,1
4,3,160724,3,1,3,2,1,1,0,1,1,1,1
4,7,282753,0,2,2,5,4,1,0,0,1,0,0
3,7,194636,3,1,4,2,0,1,0,0,2,0,1
1,7,153044,1,0,6,5,4,0,0,0,0,0,0
2,7,411797,2,2,8,5,0,0,0,0,1,0,0
2,7,117683,1,1,10,2,0,1,0,0,1,0,1
0,7,376540,1,0,8,3,0,0,0,0,1,0,0
3,7,72393,0,2,7,3,0,0,0,0,1,0,0
2,7,270335,3,1,8,4,0,1,0,0,1,1,1
1,7,96226,1,1,1,2,0,1,0,0,3,0,0
2,7,95336,3,1,3,2,0,1,0,0,2,0,1
2,7,258498,2,1,1,0,0,0,0,0,2,0,0
5,7,149698,2,1,5,2,0,1,0,0,0,0,0
1,7,205865,3,0,4,1,0,1,0,0,1,0,0
2,2,155781,2,1,1,2,0,1,0,0,2,0,0
4,3,406468,1,1,3,2,4,1,0,0,1,0,0
1,7,177119,2,2,0,3,0,0,1,0,2,0,0
3,7,144397,2,2,5,5,4,0,0,0,1,0,0
2,3,372525,3,0,4,3,0,1,0,0,1,0,0
1,7,164170,2,1,8,0,1,0,0,0,1,1,0
2,7,183800,3,1,5,2,0,1,1,0,2,0,1
3,3,177307,4,1,9,2,0,1,0,0,3,0,1
2,7,170108,4,1,5,2,0,1,0,0,1,0,0
3,7,341995,2,2,3,1,0,1,0,0,2,0,0
1,7,226508,3,0,4,1,0,0,0,0,2,0,0
1,7,87418,3,1,4,2,0,1,0,0,2,0,1
1,7,109165,1,1,0,2,0,1,0,0,1,0,0
5,6,28856,0,1,2,2,0,1,0,0,2,0,0
4,3,175897,0,1,1,2,0,1,0,0,0,0,0
1,7,99697,1,0,6,1,0,0,0,0,1,0,0
1,7,90270,2,1,5,1,2,1,0,0,1,0,0
2,7,152375,1,0,3,3,0,1,0,0,2,0,0
3,7,171550,1,2,7,3,0,0,0,0,1,0,0
2,7,211154,2,2,7,3,0,1,0,0,2,0,0
1,7,202570,3,0,5,1,4,1,0,0,0,0,0
2,3,168496,1,2,6,1,0,1,0,0,0,0,0
4,7,68898,2,1,0,2,0,1,0,0,1,0,0
1,7,93235,1,0,3,3,0,1,0,0,1,0,0
2,7,278924,2,2,1,3,0,1,0,0,2,0,0
4,3,311020,0,1,9,2,0,1,0,0,2,0,0
2,7,175878,2,0,1,3,0,1,0,0,1,0,0
1,7,543028,1,0,3,1,4,1,0,0,1,0,0
2,7,202027,3,1,4,2,0,1,1,0,2,0,1
3,7,158926,4,1,5,0,1,0,0,0,2,1,0
5,2,76860,1,1,4,2,1,1,0,0,1,0,1
7,3,136063,1,1,4,2,0,1,0,0,1,0,0
1,7,186648,2,0,2,1,0,1,0,0,0,0,0
1,7,257509,2,0,3,3,0,1,0,0,1,0,0
1,7,98155,2,0,10,5,0,1,0,0,1,0,0
3,7,274198,0,1,7,0,0,0,0,0,1,1,0
2,7,97083,2,1,8,0,4,0,0,0,1,0,0
5,7,29825,1,1,5,2,0,1,0,0,0,0,0
2,7,262153,1,1,7,2,0,1,0,0,1,0,0
2,7,214738,1,1,7,2,0,1,0,0,1,0,0
4,7,138022,4,1,4,2,0,1,0,0,2,0,1
1,7,91842,2,0,3,3,0,0,0,0,2,0,0
2,7,373662,0,2,11,3,0,0,0,0,1,1,0
3,7,162003,1,2,7,3,0,1,0,0,2,0,0
0,7,52114,2,0,5,1,0,0,0,0,0,0,0
4,6,241843,0,1,2,2,0,1,0,0,1,0,0
1,7,375871,1,1,8,0,0,0,0,0,1,1,0
2,7,186934,0,1,7,2,0,1,1,0,2,0,1
2,7,176900,1,1,1,2,0,1,0,0,3,0,1
3,7,21906,4,0,5,3,0,0,0,0,1,0,0
3,7,132222,4,1,5,2,0,1,0,1,1,0,1
2,7,143653,1,1,1,2,0,1,0,0,1,0,0
2,7,111567,3,0,3,3,0,1,0,0,1,0,1
2,7,78602,2,2,2,5,2,0,0,0,1,0,0
2,7,465507,1,1,7,2,4,1,0,0,1,0,0
2,2,196373,1,1,4,2,0,1,0,0,1,0,1
0,7,293227,1,0,2,3,0,0,0,0,2,0,0
0,7,241752,1,1,7,2,0,1,0,0,1,0,0
4,6,166398,2,2,4,5,4,0,0,0,1,0,0
2,7,184682,2,2,8,5,0,0,0,0,1,0,0
2,2,108293,3,1,4,0,0,0,0,1,2,0,1
3,7,250802,2,2,1,5,0,1,0,0,1,0,0
3,3,325159,2,2,9,5,0,1,0,0,1,0,0
3,5,174675,1,1,5,0,0,0,0,0,1,0,1
3,7,227065,4,1,4,2,0,1,0,0,2,0,1
4,7,269080,0,2,2,5,4,0,0,0,1,0,0
0,7,177722,1,0,2,1,0,0,0,0,0,0,0
4,7,133461,2,1,4,2,0,1,0,0,1,0,0
3,7,239683,0,1,1,2,0,1,0,0,1,0,0
3,2,398473,2,1,3,2,0,1,0,0,3,0,1
2,6,298785,0,2,10,3,0,1,0,0,1,0,0
